deep_id,bib_ind_and_in_coll,title,title_alternative_keywords,pub_year,pub_year_display,first_production_date,first_production_date_display,first_publish_date,record_type,theater_type,greg_number,stc_or_wing,stc_or_wing2,play_edition_number,book_edition_number,variant_description,edition,total_editions,leaves,illustration_on_tp_or_frontis,dedication_to,commendatory_verses_by,to_the_reader,argument,char_list,actor_list,blackletter,latin,addition_and_correction_attributions,other_paratexts,sr_entries,format,additional_notes,transcript_title,transcript_author,transcript_performance,transcript_latin,transcript_imprint,transcript_explicit,transcript_colophon,transcript_dedication,transcript_commendatory_verses,transcript_to_the_reader,transcript_printed_license,transcript_general_title,transcript_woodcut,transcript_character_list,transcript_actor_list,transcript_argument,transcript_modern_spelling,display_play_type,display_authors,display_genre,display_booksellers,display_printers,display_publishers,display_companies,display_auspices,errata,imprintlocation
5118.0,,"Plays, Masques, Epigrams, Elegies, and Epithalamiums",Masks,1639,1639,,,1639,Collection,None,,18337,,0,1,,Q1,1 quarto,246,,,,,,,,,,,,,Quarto,"For this collection, a single leaf has been prefixed to separate editions of individual plays published from 1637 to 1640. The bookseller attribution is from STC.","Plays, Maskes, Epigrams, Elegies, and Epithalamiums. Collected into one Volume.",,,,"<i>LONDON</i>, Printed by <i>I. Dawson</i>, And are to be sold at the signe of the <i>White-Lyon</i> and <I>Ball</i> in Saint P<small>AULS</small> Churchyard. 1639.",,,,,,,,,,,,Plays masques epigrams elegies and epithalamiums collected into one volume London printed by J. dawson and are to be sold at the sign of the white lion and ball in saint paul's churchyard 1639,Collection of Plays and Nondramatic Texts,"Nabbes, Thomas",,"Fussell, Nicholas","Dawson, John (2)",,,,,A.2 (Paul's Churchyard - Great North Door)
5118.01,863.0,Hannibal and Scipio,,1637,1637,1635.0,1635,1637,Play in Collection,Indoor,513a,,,1,0,,"coll, Q1",1 quarto (bibliographically independent and in collection),40,,Yes,,,Yes,Yes,Yes,,Yes,,,"Aug 6, 1636: Entered to Charles Greene: ""a Play called the history of Anniball & Scipio. by Tho: Nabbs"".",Quarto,,[A1r] HANNIBAL AND SCIPIO. AN HISTORICALL <i>TRAGEDY</i>.,The Author <i>Thomas Nabbes</i>.,"Acted in the yeare 1635. by the Queenes  Majesties Servants, at their Private house in <i>Drury Lane</i>.",<i>Arma virosque cano</i>.,"LONDON, Printed by <i>Richard Oulton</i> for <i>Charles Greene</i>, and are to be sold  at the white Lion in <i>Pauls</i> Church-yard. 1637.",,,"Verses <i>to</i>: ""the Ghosts of Hannibal and Scipio""; <i>from</i>: Thomas Nabbes [A2r]. Verses <i>to</i>: ""the Authour""; <i>from</i>: ""The Ghosts of Hanniball and Scipio"" [A3r]",,,,,,"""The speaking persons"" [A4r]","part of ""The speaking persons"" [A4r]","""The Argument of the first Act"" [B1r]; ""The argument of the second Act"" [C4r]; ""The argument of the third Act"" [E3v]; ""The argument of the fourth Act"" [G2v]; ""The argument of the last Act"" [I2r]",hannibal and scipio an historical tragedy acted in the year 1635 by the queen's majesty's servants at their private house in drury lane. the author thomas nabbes. arma virosque cano. london printed by richard oulton for charles greene and are to be sold at the white lion in paul's churchyard 1637,Adult Professional,"Nabbes, Thomas",Tragedy,,"Oulton, Richard","Greene, Charles",Queen Henrietta Maria's Men,Queen Henrietta Maria's Men,,A.2 (Paul's Churchyard - Great North Door)
5118.02,864.0,Microcosmus,,1637,1637,1637.0,1637,1637,Play in Collection,Indoor,514a,,,1,0,,"coll, Q1",1 quarto (bibliographically independent and in collection),28,,Yes,Yes,Yes,,Yes,,,Yes,,,"Aug 6, 1636: Entered to Charles Greene: ""A morrall Maske by Tho: Nabbs"".",Quarto,,"[A2r] <i>Microcosmus</i>. A MORALL MASKE,",and heere Set down according to the intention of the Authour T<small>HOMAS</small> N<small>ABBES</small>.,"PRESENTED WITH generall liking, at the private house in S<small>ALISBURY</small> Court,","<i>Debent et prodesse, et delectare Poetæ</i>.","LONDON, Printed by R<small>ICHARD</small> O<small>ULTON</small> for <i>Charles Greene</i>, and are to be sold at the white Lyon in Pauls Church-yard. 1637.",,,"Dedication <i>to</i>: ""all truly noble, generous and honest spirits""; <i>from</i>: Thomas Nabbes [A3r]","2: by ""Rich. Broome""; ""Will. Cufaude"" [A4r]","note on ""The errours escap't in the Presse"" [A4v]",,,,"""The Persons figur'd"" [B1r]",,,,Occasional; Adult Professional,"Nabbes, Thomas",Moral Masque,,"Oulton, Richard","Greene, Charles",,Queen Henrietta Maria's Men,"Note on ""The errours escap't in the Presse"" [A4v]",A.2 (Paul's Churchyard - Great North Door)
5118.03,899.0,Tottenham Court,,1638,1638,1634.0,1634 [1633-1634],1638,Play in Collection,Indoor,540a(i),,,1,0,"There are three issues of this edition. Greg 540a(i) contains the original title leaf dated 1638, which lists ""Richard Oulton"" as printer and Green as publisher. The second issue contains a cancel title leaf dated 1639, which lists ""R. Oulton"" as printer, no publisher, and a slightly different author attribution; it exists in two states; Greg 540a(ii*) names Queen Henrietta Maria's Men, while Greg 540a(ii†) does not name a playing company. Copies of both Greg 540a(i) and Greg 540a(ii†) were also issued in the 1639 Nabbes collection (STC 18337). See also Greg ","coll, Q1",1 quarto (bibliographically independent and in collection),40,,Yes,,,,Yes,,,,,,"Apr 5, 1638: Entered to Charles Greene: ""a Play Called Tottenham Court. by Thomas Nabbs.""",Quarto,,[A2r] TOTENHAM COVRT. A PLEASANT COMEDIE:,<i>The Author</i> T<small>HOMAS</small> N<small>ABBES</small>.,Acted in the Y<small>EARE</small> MDCXXXIII. At the private House in <i>Salisbury-Court</i>.,,"<i>AT LONDON</i>, Printed by R<small>ICHARD</small> O<small>VLTON</small>, for C<small>HARLES</small> G<small>REENE</small>; and are to be sold at the Signe of the <i>White Lyon</i>, in P<small>AVLS</small> <i>Church-yard</i>. 1638.",,,"""The Epistle"" <i>to</i>: William Mills (<i>Esquire</i>); <i>from</i>: Thomas Nabbes [A3r]
",,,,,,"""The Persons"" [A4v]",,,,Adult Professional,"Nabbes, Thomas",Comedy,,"Oulton, Richard","Greene, Charles",,Unknown,,A.2 (Paul's Churchyard - Great North Door)
5118.04,901.0,Tottenham Court,,1639,1639,1634.0,1634 [1633-1634],1638,Play in Collection,Indoor,540a(ii†),,,1,0,"There are three issues of this edition. Greg 540a(i) contains the original title leaf dated 1638, which lists ""Richard Oulton"" as printer and Green as publisher. The second issue contains a cancel title leaf dated 1639, which lists ""R. Oulton"" as printer, no publisher, and a slightly different author attribution; it exists in two states; Greg 540a(ii*) names Queen Henrietta Maria's Men, while Greg 540a(ii†) does not name a playing company. Copies of both Greg 540a(i) and Greg 540a(ii†) were also issued in the 1639 Nabbes collection (STC 18337). See also Greg ","coll, Q1",1 quarto (bibliographically independent and in collection),10,,Yes,,,,Yes,,,,,,"Apr 5, 1638: Entered to Charles Greene: ""a Play Called Tottenham Court. by Thomas Nabbs.""",Quarto,"According to STC, John Dawson (2) printed the cancel title page for this issue.","[A2r] Totenham-Court, A PLEASANT COMEDY.",By T<small>HOMAS</small> N<small>ABBS</small>.,Acted at the private house in <i>Salisbury-Court</i>.,,"<i>LONDON</i>, Printed by <i>R. Oulton</i>, And are to be sold at the signe of the <i>White-Lyon</i> and <i>Ball</i> in Saint P<small>AULS</small> Churchyard. 1639.",,,"""The Epistle"" <i>to</i>: William Mills (<i>Esquire</i>); <i>from</i>: Thomas Nabbes [A3r]
",,,,,,"""The Persons"" [A4v]",,,,Adult Professional,"Nabbes, Thomas",Comedy,,"Oulton, Richard; Dawson, John (2)",,,Unknown,,A.2 (Paul's Churchyard - Great North Door)
5118.05,906.0,Covent Garden,,1638,1638,1633.0,1633,1638,Play in Collection,None,542a(i),,,1,0,"There are three issues of this edition. Greg 542a(i) contains the original title leaf dated 1638, which lists ""Richard Oulton"" as printer and Green as publisher. The second issue contains a cancel title leaf dated 1639, which contains different author and performance attributions; it exists in two states: Greg 542a(ii*) lists ""R. O"" as printer, while Greg 542a(ii†) lists ""R. Oulton"". Copies of both Greg 542a(i) and Greg 542a(ii†) were also issued in the 1639 Nabbes collection (STC 18337). See also Greg ","coll, Q1",1 quarto (bibliographically independent and in collection),42,,Yes,,,,Yes,,,,,,"May 28, 1638: Entered to Charles Greene: ""a Play called Couent Garden. by Thomas Nabbes.""",Quarto,,[A2r] COVENT GARDEN: A PLEASANT COMEDIE:,<i>The Author</i> T<small>HOMAS</small> N<small>ABBS</small>.,"Acted in the Y<small>EARE</small>, MDCXXXII. By the <i>Queenes</i> Majesties Servants.",,"<i>LONDON</i>, Printed by R<small>ICHARD</small> O<small>ULTON</small>, for C<small>HARLES</small> G<small>REENE</small>; and are to be sold at the Signe of the White <i>Lyon</i>, in P<small>AULS</small> <i>Church-yard</i>. 1638.",,,"""The Epistle"" <i>to</i>: John Suckling (<i>poet</i>); <i>from</i>: Thomas Nabbes [A3r]",,,,,,"""The Persons"" [A4v]",,,Covent Garden a pleasant comedy acted in the year MDCXXXII by the queen's majesty's servants the author Thomas Nabbes London printed by Richard Oulton for Charles Greene and are to be sold at the sign of the white lion in Paul's Churchyard 1638,Adult Professional,"Nabbes, Thomas",Comedy,,"Oulton, Richard","Greene, Charles",Queen Henrietta Maria's Men,Queen Henrietta Maria's Men,,A.2 (Paul's Churchyard - Great North Door)
5118.06,908.0,Covent Garden,,1639,1639,1633.0,1633,1638,Play in Collection,None,542a(ii†),,,1,0,"There are three issues of this edition. Greg 542a(i) contains the original title leaf dated 1638, which lists ""Richard Oulton"" as printer and Green as publisher. The second issue contains a cancel title leaf dated 1639, which contains different author and performance attributions; it exists in two states: Greg 542a(ii*) lists ""R. O"" as printer, while Greg 542a(ii†) lists ""R. Oulton"". Copies of both Greg 542a(i) and Greg 542a(ii†) were also issued in the 1639 Nabbes collection (STC 18337). See also Greg ","coll, Q1",1 quarto (bibliographically independent and in collection),42,,Yes,,,,Yes,,,,,,"May 28, 1638: Entered to Charles Greene: ""a Play called Couent Garden. by Thomas Nabbes.""",Quarto,"According to STC, John Dawson (2) printed the cancel title page for this issue.","[A2r] Covent-Garden, A PLEASANT COMEDY.",By T<small>HOMAS</small> N<small>ABBS</small>.,Acted by the Queenes Majesties Servants.,,"<i>LONDON</i>, Printed by <i>R. Oulton</i>, And are to be sold at the signe of the <i>White-Lyon</i> and <i>Ball</i> in Saint P<small>AULS</small> Churchyard. 1639.",,,"""The Epistle"" <i>to</i>: John Suckling (<i>poet</i>); <i>from</i>: Thomas Nabbes [A3r]",,,,,,"""The Persons"" [A4v]",,,Covent Garden a pleasant comedy acted by the queen's majesty's servants by Thomas Nabbes London printed by R. Oulton and are to be sold at the sign of the white lion and ball in saint Paul's Churchyard 1639,Adult Professional,"Nabbes, Thomas",Comedy,,"Oulton, Richard; Dawson, John (2)",,Queen Henrietta Maria's Men,Queen Henrietta Maria's Men,,A.2 (Paul's Churchyard - Great North Door)
5118.09,951.0,The Bride,,1640,1640,1638.0,1638 [Summer],1640,Play in Collection,Indoor,576a,,,1,0,,"coll, Q1",1 quarto (bibliographically independent and in collection),36,,Yes,,,,Yes,,,Yes,,,"Jul 8, 1639: Entered to Lawrence Blaiklock: ""a play called The Bride by Tho: Nabbs"".",Quarto,,"[A2r] THE BRIDE, A COMEDIE.","The Author, T<small>HOMAS</small> N<small>ABBES</small>.",Acted in the yeere 1638. at the private house  in <i>Drury-lane</i> by their Majesties Servants.,Ovid. epist Herm. ad Orest. [in single column] ———— <i>Nec turpe marito  est</i> | <i>Aspera pro charo bella tulisse thoro</i>.,<i>LONDON</i>. Printed by <i>R. H.</i> for <i>Laurence  Blaikelocke</i> and are to be sold at his shop at the signe of the Sugar-loafe  next <i>Temple barre</i> in <i>Fleet-street</i>. 1640.,,,"Epistle <i>to</i>: ""the Generalty of his Noble friends, Gentlemen of the severall Honorable Houses the Inns of Court""; <i>from</i>: Thomas Nabbes [A3r]",,,“Imprimatur. Math. Clay. April. 6. 1639.”,,,"""The Speaking Persons"" and ""Mutes"" [A4r]",,,the bride a comedy acted in the year 1638 at the private house in drury lane by their majesties' servants the author thomas nabbes ovid epist Herm ad orest nec turpe marito est aspera pro charo bella tulisse thoro london printed by r.h. for lawrence blaiklock and are to be sold at his shop at the sign of the sugar loaf next temple bar in fleet street 1640,Boys Professional,"Nabbes, Thomas",Comedy,,"Hodgkinson, Richard","Blaiklock, Lawrence",Beeston's Boys,Beeston's Boys,,W.14 (Fleet St. - Temple Bar)
5118.1,963.0,The Unfortunate Mother,,1640,1640,1639.0,1639(?),1640,Play in Collection,None,581a,,,1,0,,"coll, Q1",1 quarto (bibliographically independent and in collection),32,,Yes,Yes,Yes,,Yes,,,,,,"Nov 4, 1639: Entered to Daniel Frere: ""a Play called Vnfortunate mother a Tragedy by Tho: Nabbs"".",Quarto,"This play was never acted, but Nabbes wrote it with the intention that it would be performed by a professional company in London.",[A1r] THE Vnfortunate Mother: A TRAGEDIE.,but set downe according to the intention of the Author <i>Thomas Nabbes</i>.,Never acted;,,"<i>LONDON</i>: Printed by <i>J. O.</i> for <i>Daniell Frere</i>, and are to be sold at the Signe of the Red Bull in Little Britaine. 1640.",,,"""The Epistle Dedicatory"" <i>to</i>: Richard Brathwaite (<i>poet and writer</i>); <i>from</i>: Thomas Nabbes [A2r]","3: by ""E. B.""; ""C. G.""; ""R. W."" [A3r]","""Proeme to the Reader"" (in verse) signed ""Thomas Nabbes"" [A3r]",,,,"""The Persons"" [A4v]",,,the unfortunate mother a tragedy never acted but set down according to the intention of the author thomas nabbes london printed by j.o. for daniel frere and are to be sold at the sign of the red bull in little britain. 1640.,Unacted; Professional (?),"Nabbes, Thomas",Tragedy,,"Okes, John","Frere, Daniel",,,,F.4 (Aldersgate Without - Little Britain)
5119.0,,1 & 2 Arviragus and Philicia,One and Two,1639,1639,,,1639,Collection,Indoor,,4627,,0,1,,Duo1,1 duodecimo,90,,,,,,,,,,,,"Oct 26, 1638: Entered to John Crooke (1) and Richard Sergier (2): ""A Play called Arviragus & Philicia. first & Second p<i>ar</i>ts"".",Duodecimo,,ARVIRAGVS AND PHILICIA. ... <i>The first and second Part</i>.,,As it was acted at the Private House in <i>Black-Fryers</i> by his Majesties Servants.,,"<i>LONDON</i>, Printed by J<small>OHN</small> N<small>ORTON</small>, for <i>Iohn Crooke</i>, and <i>Richard Sergier</i>, and are to be sold at the Grey-hound in S. <i>Pauls</i> Church-yard. 1639.",,,,,,"""Imprimatur. Math. Clay. Octob. 26. 1638"" [G12r]",,,,,,Arviragus and philicia as it was acted at the private house in blackfriars by his majesty's servants the first and second part London printed by John Norton for John Crooke and Richard Sergier and are to be sold at the greyhound in st. Paul's Churchyard 1639,Collection of Adult Professional Plays,"Carlell, Lodowick",,,"Norton, John (2)","Sergier, Richard (2); Crooke, John (1)",King's Men,,,A.3 (Paul's Churchyard - Northeast)
5119.01,,1 Arviragus and Philicia,One,1639,1639,1636.0,1636 [1635-1636],1639,Play in Collection,None,551a,,,1,0,,"coll, Duo1",1 duodecimo in collection,52,,,,,,Yes,,,,,,"Oct 26, 1638: Entered to John Crooke (1) and Richard Sergier (2): ""A Play called Arviragus & Philicia. first & Second p<i>ar</i>ts"".",Duodecimo,,"[HT, A4r] <I>ARVIRAGUS AND PHILICIA</I>.",,,,,,,,,,,,,names of characters [<sup>Χ</sup>E6r],,,Arviragus and philicia,Adult Professional,"Carlell, Lodowick",Tragicomedy,,,,,King's Men,,
5119.02,,2 Arviragus and Philicia,Two,1639,1639,1636.0,1636 [1635-1636],1639,Play in Collection,None,552a,,,1,0,,"coll, Duo1",1 duodecimo in collection,36,,,,,,,,,,,,"Oct 26, 1638: Entered to John Crooke (1) and Richard Sergier (2): ""A Play called Arviragus & Philicia. first & Second p<i>ar</i>ts"".",Duodecimo,,[HT; E1r] THE SECOND PART of A<small>RVIRAGUS</small> and P<small>HILICIA</small>.,,,,,,,,,,,,,,,,the second part of arviragus and philicia,Adult Professional,"Carlell, Lodowick",Tragicomedy,,,,,King's Men,,
5120.0,,Q. Horatius Flaccus His Art of Poetry,,1640,1640,,,1640,Collection,None,,13798,,0,1,"There are four issues of this collection, all listed under STC 13798; Greg distinguishes them as 585a(i*), 585a(i†), 585a(ii*) and 585a(ii†). In Greg 585a(i*), the engraved title page lists Benson as publisher, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(i†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii*), the engraved title page lists Benson as publisher, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. See also the other STC ",Duo1,1 duodecimo,84,"On engraved title page, portrait bust of laureled Horace, signed ""W. M. sculspit""",Yes,Yes,,,,,,,,,"Feb 8, 1640: Entered to John Benson: ""a booke called Quintus Horatius-fflaccus his booke of the Art of Poetry to the Piso's. translated into English by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""Horace his Art of Poetry Englished. ...salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Horace his Art of Poetry englished.""",Duodecimo,Greg identifies this collection as 585a(i*).,"[engraved title page; A3v] Q: HORATIVS FLACCUS, his Art of POETRY. <br />[letterpress title page; A4r] Q. Horatius  Flaccus: <i>His Art of Poetry</i>. ... With other Workes of the Author, never Printed before.",[engraved title page] <i>Englisht by</i> Ben: Jonson. <br />[letterpress title page] ENGLISHED By Ben: Jonson.,,,"[engraved title page] London. <i>Printed for</i> John Benson. 1640.<br />[letterpress title page] <i>LONDON</i>: Printed by <i>J. Okes</i>, for <i>John Benson</i>. 1640.",,,"""The Epistle"" <i>to</i>: Thomas Windsor (6th Baron Windsor); <i>from</i> John Benson [A5r]","4: by ""Edward Herbert""; ""Barton Holyday""; ""Zouch Tounley""; ""I. C."" [A7r]",,"""Imprimatur: Mat. Clay. And by other Authority. Febr. 21. 1639."" [A2v]",,,,,,"Q. Horatius Flaccus his art of poetry Englished by Ben Jonson With other works of the author never printed before London printed by J. Okes for John Benson 1640

Q. Horatius Flaccus his art of poetry. English by Ben. Jonson. London Printed for John Benson 1640.",Collection of Nondramatic Texts and an Occasional Play,"Jonson, Ben; Horace",,,"Okes, John","Benson, John",,,,
5120.01,,The Gypsies Metamorphosed,Gipsies,1640,1640,1621.0,1621 [Aug 3; Aug 5; Sep],1640,Play in Collection,None,585a(i),,,1,0,"There are two issues of this play. Leaves D6-D10 in Greg 585a(i) were canceled and replaced in Greg 585a(ii) by a whole sheet d<sup>12</sup>, and leaves E5-E11 were replaced by a whole sheet e<sup>12</sup>. The new material comprises modifications made for performances at Belvoir Castle and at Windsor. See also Greg ",Duo1,"1 duodecimo in collection, 1 folio in collection",27,,,,,,,,,,,,"Feb 20, 1640: Entered to John Benson: ""a booke Called The Masque of Gypsies by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Duodecimo,"There is only one STC number for the collection <i>Q. Horatius Flaccus: His Art of Poetry</i>. But there are two issues of the collection, while <i>The Gypsies Metamorphosed</i> exists in two states. Greg's description of this collection and this masque conflates variants affecting the collection (* and †) and variants affecting only the masque (i and ii).",[C10r] The  Masque OF THE GYPSIES.,Written by B<small>EN</small>: J<small>ONSON</small>.,,,"<i>LONDON</i>: Printed by <i>J. Okes</i>, for <i>J. Benson</i>, and are to bee sold at his shop in St. <i>Dunstans</i> Church-yard in Fleet-street. 1640.",,,,,,,,,,,,the masque of the gypsies written by Ben Jonson London printed by J Okes for J Benson and are to be sold at his shop in St Dunstan's churchyard in fleet street 1640,Occasional,"Jonson, Ben",Masque,,"Okes, John","Benson, John",,,,W.9 (Fleet St. - St. Dunstan's Church / Clifford's Inn)
5120.02,,The Gypsies Metamorphosed,Gipsies,1640,1640,1621.0,1621 [Aug 3; Aug 5; Sep],1640,Play in Collection,None,585a(ii),,,1,0,"There are two issues of this play. Leaves D6-D10 in Greg 585a(i) were canceled and replaced in Greg 585a(ii) by a whole sheet d<sup>12</sup>, and leaves E5-E11 were replaced by a whole sheet e<sup>12</sup>. The new material comprises modifications made for performances at Belvoir Castle and at Windsor. See also Greg ","coll, Duo1","1 duodecimo in collection, 1 folio in collection",39,,,,,,,,,,,,"Feb 20, 1640: Entered to John Benson: ""a booke Called The Masque of Gypsies by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Duodecimo,"There is only one STC number for the collection <i>Q. Horatius Flaccus: His Art of Poetry</i>. But there are two issues of the collection, while <i>The Gypsies Metamorphosed</i> exists in two states. Greg's description of this collection and this masque conflates variants affecting the collection (* and †) and variants affecting only the masque (i and ii).",[C10r] The  Masque OF THE GYPSIES.,Written by B<small>EN</small>: J<small>ONSON</small>.,,,"<i>LONDON</i>: Printed by <i>J. Okes</i>, for <i>J. Benson</i>, and are to bee sold at his shop in St. <i>Dunstans</i> Church-yard in Fleet-street. 1640.",,,,,,,,,,,,the masque of the gypsies written by Ben Jonson London printed by J Okes for J Benson and are to be sold at his shop in St Dunstan's churchyard in fleet street 1640,Occasional,"Jonson, Ben",Masque,,"Okes, John","Benson, John",,,,W.9 (Fleet St. - St. Dunstan's Church / Clifford's Inn)
5121.0,,Q. Horatius Flaccus His Art of Poetry,,1640,1640,,,1640,Collection,None,,13798,,0,1,"There are four issues of this collection, all listed under STC 13798; Greg distinguishes them as 585a(i*), 585a(i†), 585a(ii*) and 585a(ii†). In Greg 585a(i*), the engraved title page lists Benson as publisher, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(i†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii*), the engraved title page lists Benson as publisher, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. See also the other STC ",Duo1,1 duodecimo,84,"On engraved title page, portrait bust of laureled Horace, signed ""W. M. sculspit""",Yes,Yes,,,,,,,,,"Feb 8, 1640: Entered to John Benson: ""a booke called Quintus Horatius-fflaccus his booke of the Art of Poetry to the Piso's. translated into English by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""Horace his Art of Poetry Englished. ...salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Horace his Art of Poetry englished.""",Duodecimo,Greg identifies this collection as 585a(i†).,"[engraved title page; A3v] Q: HORATIVS FLACCUS, his Art of POETRY. <br />[letterpress title page; A4r] Q. Horatius  Flaccus: <i>His Art of Poetry</i>. ... With other Workes of the Author, never Printed before.",[engraved title page] <i>Englisht by</i> Ben: Jonson.<br />[letterpress title page] ENGLISHED By Ben: Jonson.,,,"[engraved title page] London. <i>Printed for J. Benson and are sold by W. Ley at Paules-Chayne. 1640.</i> <br />[letterpress title page] <i>LONDON</i>: Printed by <i>J. Okes</i>, for <i>John Benson</i>. 1640.",,,"""The Epistle"" <i>to</i>: Thomas Windsor (6th Baron Windsor); <i>from</i> John Benson [A5r]","4: by ""Edward Herbert""; ""Barton Holyday""; ""Zouch Tounley""; ""I. C."" [A7r]",,"""Imprimatur: Mat. Clay. And by other Authority. Febr. 21. 1639."" [A2v]",,,,,,"Q. Horatius Flaccus his art of poetry Englished by Ben Jonson With other works of the author never printed before London printed by J. Okes for John Benson 1640

Q. Horatius Flaccus his art of poetry. English by Ben. Jonson. London Printed for John Benson and are to be sold by W. lee at Paul's Chain 1640",Collection of Nondramatic Texts and an Occasional Play,"Jonson, Ben; Horace",,"Lee, William (3)","Okes, John","Benson, John",,,,A.9 (Paul's Churchyard - Little South Door / Paul's Chain)
5122.0,,Q. Horatius Flaccus His Art of Poetry,,1640,1640,,,1640,Collection,None,,13798,,0,1,"There are four issues of this collection, all listed under STC 13798; Greg distinguishes them as 585a(i*), 585a(i†), 585a(ii*) and 585a(ii†). In Greg 585a(i*), the engraved title page lists Benson as publisher, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(i†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii*), the engraved title page lists Benson as publisher, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. See also the other STC ",Duo1,1 duodecimo,96,"On engraved title page, portrait bust of laureled Horace, signed ""W. M. sculspit""",Yes,Yes,,,,,,,,,"Feb 8, 1640: Entered to John Benson: ""a booke called Quintus Horatius-fflaccus his booke of the Art of Poetry to the Piso's. translated into English by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""Horace his Art of Poetry Englished. ...salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Horace his Art of Poetry englished.""",Duodecimo,Greg identifies this collection as 585a(ii*).,"[engraved title page; A3v] Q: HORATIVS FLACCUS, his Art of POETRY. <br />[letterpress title page; A4r] Q. Horatius  Flaccus: <i>His Art of Poetry</i>. ... With other Workes of the Author, never Printed before.",[engraved title page] <i>Englisht by</i> Ben: Jonson. <br />[letterpress title page] ENGLISHED By Ben: Jonson.,,,"[engraved title page] London. <i>Printed for</i> John Benson. 1640.<br />[letterpress title page] <i>LONDON</i>: Printed by <i>J. Okes</i>, for <i>John Benson</i>. 1640.",,,"""The Epistle"" <i>to</i>: Thomas Windsor (6th Baron Windsor); <i>from</i> John Benson (publisher) [A5r]","4: by ""Edward Herbert""; ""Barton Holyday""; ""Zouch Tounley""; ""I. C."" [A7r]",,"""Imprimatur: Mat. Clay. And by other Authority. Febr. 21. 1639."" [A2v]",,,,,,Q. Horatius Flaccus his art of poetry Englished by Ben Jonson With other works of the author never printed before London printed by J. Okes for John Benson 1640,Collection of Nondramatic Texts and an Occasional Play,"Jonson, Ben; Horace",,,"Okes, John","Benson, John",,,,
