Text,Label
",""               Come vnckle, let vs leaue the brainsick king,"",""               And henceforth parle with our naked swords."",""            "",""            "",""               Mor. se."",""               Wilshire hath men enough to saue our heads."",""            "",""            "",""               Warw."",""               All Warwickshire will loue him for my sake."",""            "",""            "",""               Lanc."",""               And Northward Gaueston hath many friends,"",""               Adew my Lord, an",Non
"d either change your minde,"",""               Or looke to see the throne where you should sit,"",""               To floate in bloud, and at thy wanton head,"",""               The glozing head of thy base minion throwne."",""            "",""            Exeunt Nobiles."",""            "",""               Edw."",""               I cannot brooke these hautie menaces:"",""               Am I a king and must be ouer rulde?"",""               Brother displaie my ensignes in the field,"",""               Ile bandie with ",Non
"the Barons and the Earles,"",""               And eyther die, or liue with Gaueston."",""               "",""            "",""            "",""               Gau."",""               I can no longer keepe me from my lord."",""            "",""            "",""               "",""               Edw."",""               What Gaueston, welcome: kis not my hand,"",""               Embrace me Gaueston as I do thee:"",""               Why shouldst thou kneele,"",""               Knowest thou not who I am?"",""               Thy frie",Non
"nd, thy selfe, another Gaueston,"",""               "",""               Not Hilas was more mourned of Hercules,"",""               "",""               Then thou hast beene of me since thy exile."",""            "",""            "",""               Gau."",""               And since I went from hence, no soule in hell"",""               Hath felt more torment then poore Gaueston."",""               "",""            "",""            "",""               Edw."",""               I know it, brother welcome home my friend,"",""     ",Non
"          Now let the treacherous Mortimers conspire,"",""               And that high minded earle of Lancaster,"",""               I haue my wish, in that I ioy thy sight,"",""               And sooner shall the sea ore whelme my land,"",""               Then beare the ship that shall transport thee hence:"",""               I heere create thee Lord high Chamberlaine,"",""               Cheefe Secretarie to the state and me,"",""               Earle of Cornewall, king and lord of Man."",""            "",""     ",Non
"       "",""               Gauest."",""               My lord, these titles far exceed my worth."",""            "",""            "",""               Kent."",""               Brother, the least of these may well suffice"",""               For one of greater birth then Gaueston."",""               "",""            "",""            "",""               Edw."",""               Cease brother, for I cannot brooke these words,"",""               Thy woorth sweet friend is far aboue my guifts,"",""               Therefore to equal",Non
"l it receiue my hart,"",""               If for these dignities thou be enuied,"",""               Ile giue thee more, for but to honour thee,"",""               Is Edward pleazd with kinglie regiment."",""               Fearst thou thy person? thou shalt haue a guard:"",""               Wants thou gold? go to my treasurie,"",""               Wouldst thou be loude and fearde? receiue my seale,"",""               Saue or condemne, and in our name commaund,"",""               What so thy minde affectes or fancie ",Non
"likes."",""            "",""            "",""               "",""               Gaue."",""               It shall suffice me to enioy your loue,"",""               Which whiles I haue, I thinke my selfe as great,"",""               As Caesar riding in the Romaine streete,"",""               With captiue kings at his triumphant Carre."",""            "",""            Enter the Bishop of Couentrie."",""            "",""               Edw."",""               Whether goes my Lord of Couentrie so fast?"",""            "",""      ",Non
"      "",""               Bish."",""               To celebrate your fathers exequies,"",""               But is that wicked Gaueston returnd?"",""            "",""            "",""               Edw."",""               I priest, and liues to be reuengd on thee,"",""               That wert the onely cause of his exile."",""            "",""            "",""               Gaue."",""               Tis true, and but for reuerence of these robes,"",""               Thou shouldst not plod one foote beyond this place."",""     ",Non
"       "",""            "",""               Bish."",""               I did no more then I was bound to do,"",""               And Gaueston vnlesse thou be reclaimd,"",""               As then I did incense the parlement,"",""               So will I now, and thou shalt back to France."",""            "",""            "",""               Gaue."",""               Sauing your reuerence, you must pardon me."",""            "",""            "",""               Edw."",""               Throwe of his golden miter, rend his stole,""",Non
",""               And in the channell christen him a new."",""            "",""            "",""               Kent."",""               Ah brother, lay not violent hands on him,"",""               For heele complaine vnto the sea of Rome."",""            "",""            "",""               Gaue."",""               Let him complaine vnto the sea of hell,"",""               Ile be reuengd on him for my exile."",""            "",""            "",""               Edw."",""               No, spare his life, but seaze vpon his g",Non
"oods,"",""               Be thou lord bishop, and receiue his rents,"",""               And make him serue thee as thy chaplaine,"",""               I giue him thee, here vse him as thou wilt."",""            "",""            "",""               Gaue."",""               He shall to prison, and there die in boults."",""            "",""            "",""               Edw."",""               I to the tower, the fleete, or where thou wilt."",""            "",""            "",""               Bish."",""               For this of",Non
"fence be thou accurst of God."",""            "",""            "",""               Edw."",""               Whose there? conueie this priest to the tower."",""            "",""            "",""               Bish."",""               True, true."",""            "",""            "",""               "",""               Edw."",""               But in the meane time Gaueston away,"",""               And take possession of his house and goods,"",""               Come follow me, and thou shalt haue my guarde,"",""               To see",Non
" it done, and bring thee safe againe."",""            "",""            "",""               Gaue."",""               What should a priest do with so faire a house?"",""               A prison may be seeme his holinesse."",""            "",""            Enter both the Mortimers, Warwicke, and Lancaster."",""            "",""               War."",""               Tis true, the Bishop is in the tower,"",""               And goods and body giuen to Gaueston."",""               "",""            "",""            "",""              ",Non
" Lan."",""               What? will they tyrannize vpon the Church?"",""               Ah wicked king, accurssed Gaueston,"",""               "",""               This ground which is corrupted with their steps,"",""               Shall be their timeles sepulcher, or mine."",""            "",""            "",""               Mor. iu."",""               Wel, let that peeuish Frenchmā guard him sure"",""               Vnlesse his brest be sword proofe he shall die."",""            "",""            "",""               Mor. ",Non
"se."",""               How now, why droops the earle of Lancaster?"",""            "",""            "",""               Mor. iu."",""               Wherfore is Guy of Warwicke discontent?"",""            "",""            "",""               Lan."",""               That villaine Gaueston is made an Earle."",""            "",""            "",""               Mortim. sen."",""               An Earle!"",""            "",""            "",""               War."",""               I, and besides, lord Chamberlaine of the realme,"",""     ",Non
"          And secretary to, and lord of Man."",""            "",""            "",""               Mor. se."",""               We may not, nor we will not suffer this."",""            "",""            "",""               Mor. iu."",""               Why post we not from hence to leuie men?"",""            "",""            "",""               Lan."",""               My lord of Cornewall, now at euery worde,"",""               And happie is the man, whom he vouchsafes"",""               For vailing of his bonnet one good looke",Non
","",""               Thus arme in arme, the king and he dooth marche:"",""               Nay more, the guarde vpon his lordship waites:"",""               And all the court begins to flatter him."",""            "",""            "",""               War."",""               Thus leaning on the shoulder of the king."",""               He nods, and scornes, and smiles at those that passe."",""            "",""            "",""               Mor. se."",""               Doth no man take exceptions at the slaue?"",""           ",Non
" "",""            "",""               "",""               Lan."",""               All stomack him, but none dare speake a word."",""            "",""            "",""               Mor. iu."",""               Ah that bewraies their basenes Lancaster,"",""               Were all the Earles and Barons of my minde,"",""               Weele hale him from the bosome of the king,"",""               And at the court gate hang the pessant vp,"",""               Who swolne with venome of ambitious pride,"",""               Will b",Non
"e the ruine of the realme and vs."",""            "",""            Enter the Bishop of Canterburie."",""            "",""               War."",""               Here comes my lord of Canterburies grace."",""            "",""            "",""               Lan."",""               His countenance bewraies he is displeasd."",""            "",""            "",""               Bish."",""               First were his sacred garments rent and torne,"",""               Then laide they violent hands vpon him next,"",""               H",Non
"imselfe imprisoned, and his goods asceasd,"",""               This certifie the Pope, away take horsse."",""            "",""            "",""               Lan."",""               My lord, will you take armes against the king?"",""            "",""            "",""               Bish."",""               What neede I, God himselfe is vp in armes,"",""               When violence is offered to the church."",""            "",""            "",""               Mor. iu."",""               Then wil you ioine with vs that be his ",Non
"peeres"",""               To banish or behead that Gaueston?"",""            "",""            "",""               Bish."",""               VVhat els my lords, for it concernes me neere,"",""               The Bishoprick of Couentrie is his."",""            "",""            Enter the Queene."",""            "",""               Mor. iu."",""               Madam, whether walks your maiestie so fast?"",""            "",""            "",""               Que."",""               Vnto the forrest gentle Mortimer,"",""               "",",Non
"""               To liue in greefe and balefull discontent,"",""               For now my lord the king regardes me not,"",""               But dotes vpon the loue of Gaueston,"",""               "",""               He claps his cheekes, and hanges about his neck,"",""               Smiles in his face, and whispers in his eares,"",""               And when I come, he frownes, as who should say,"",""               Go whether thou wilt seeing I haue Gaueston."",""            "",""            "",""               Mor. s",Non
"e."",""               Is it not straunge, that he is thus bewitcht?"",""            "",""            "",""               Mor. iu."",""               Madam, returne vnto the court againe:"",""               "",""                  That slie inueigling Frenchman weele exile,"",""               Or lose our liues: and yet ere that day come,"",""               The king shall lose his crowne, for we haue power,"",""               And courage to, to be reuengde at full."",""            "",""            "",""               Bish.""",Non
",""               But yet lift not your swords against the king."",""            "",""            "",""               Lan."",""               No, but weele lift Gaueston from hence."",""            "",""            "",""               War."",""               And war must be the meanes, or heele stay stil."",""            "",""            "",""               Queen."",""               Then let him stay, for rather then my lord"",""               Shall be opprest by ciuill mutinies,"",""               I wil endure a melancholi",Non
"e life,"",""               And let him stollick with his minion."",""            "",""            "",""               Bish."",""               My lords, to eaze all this, but heare me speake,"",""               VVe and the rest that are his counsellers,"",""               VVill meete, and with a generall consent,"",""               Confirme his banishment with our handes and seales."",""            "",""            "",""               Lan."",""               VVhat we confirme the king will frustrate."",""            "","" ",Non
"           "",""               Mor. iu."",""               Then may we lawfully reuolt from him."",""            "",""            "",""               War."",""               But say my lord, where shall this meeting bee?"",""            "",""            "",""               Bish."",""               At the new temple."",""            "",""            "",""               Mor. iu."",""               Content:"",""               And in the meane time ile intreat you all,"",""               To crosse to Lambeth, and there stay with m",Non
"e."",""            "",""            "",""               Lan."",""               Come then lets away."",""            "",""            "",""               Mor. iu."",""               Madam farewell."",""            "",""            "",""               Qu."",""               Farewell sweet Mortimer, and for my sake,"",""               Forbeare to leuie armes against the king."",""            "",""            "",""               Mor. iu."",""               I, if words will serue, if not, I must."",""            "",""            "",""    ",Non
"           Enter Gaueston and the earle of Kent."",""            "",""            "",""               Gau."",""               "",""                  Edmund the mightie prince of Lancaster,"",""               That hath more earldomes then an asse can beare,"",""               And both the Mortimers two goodly men,"",""               VVith Guie of VVarwick that redoubted knight,"",""               "",""                  Are gone towards Lambeth, there let them remaine."",""            "",""            Exeunt."",""         ",Non
"   Enter Nobiles."",""            "",""               Lan."",""               Here is the forme of Gauestons exile:"",""               May it please your lordship to subscribe your name."",""            "",""            "",""               Bish."",""               Giue me the paper."",""            "",""            "",""               Lan."",""               Quick quick my lorde,"",""               I long to write my name."",""            "",""            "",""               War."",""               But I long more to see him ban",Non
"isht hence."",""            "",""            "",""               Mor. iu."",""               The name of Mortimer shall fright the king,"",""               Vnlesse he be declinde from that base pesant."",""            "",""            "",""               Enter the King and Gaueston."",""            "",""               Edw."",""               VVhat? are you mou'd that Gaueston sits heere?"",""               It is our pleasure, we will haue it so."",""            "",""            "",""               Lan."",""               Your ",Non
"grace doth wel to place him by your side,"",""               For no where else the new earle is so safe."",""            "",""            "",""               Mor. se."",""               VVhat man of noble birth can brooke this sight?"",""               Quam male conueniunt:"",""               See what a scornfull looke the pesant casts."",""            "",""            "",""               Penb."",""               Can kinglie Lions fawne on creeping Ants?"",""            "",""            "",""               War."",""         ",Non
"      Ignoble vassaile that like Phaeton,"",""               "",""               Aspir'st vnto the guidance of the sunne."",""            "",""            "",""               Mor. iu."",""               Their downfall is at hand, their forces downe,"",""               VVe will not thus be facst and ouerpeerd."",""            "",""            "",""               Edw."",""               Lay hands on that traitor Mortimer."",""               "",""            "",""            "",""               Mor. se."",""               Lay han",Non
"ds on that traitor Gaueston."",""               "",""            "",""            "",""               Kent."",""               Is this the dutie that you owe your king?"",""            "",""            "",""               War."",""               VVe know our duties, let him know his peeres."",""            "",""            "",""               Edw."",""               Whether will you beare him, stay or ye shall die,"",""            "",""            "",""               Mor. se."",""               VVe are no traitors, therefore thr",Non
"eaten not."",""            "",""            "",""               "",""               Gau."",""               No, threaten not my lord, but pay them home."",""               VVere I a king."",""            "",""            "",""               Mor. iu."",""               Thou villaine, wherfore talkes thou of a king,"",""               That hardly art a gentleman by birth?"",""            "",""            "",""               Edw."",""               VVere he a peasant being my minion,"",""               Ile make the prowdest of yo",Non
"u stoope to him."",""            "",""            "",""               Lan."",""               My lord, you may not thus disparage vs,"",""               Away I say with hatefull Gaueston."",""               "",""            "",""            "",""               Mort. se."",""               And with the earle of Kent that fauors him."",""            "",""            "",""               Edw."",""               Nay, then lay violent hands vpon your king,"",""               Here Mortimer, sit thou in Edwards throne,"",""           ",Non
"    "",""                  Warwicke and Lancaster, weare you my crowne,"",""               VVas euer king thus ouer rulde as I?"",""            "",""            "",""               Lan."",""               Learne then to rule vs better and the realme."",""            "",""            "",""               Mor. iu."",""               VVhat we haue done,"",""               our hart bloud shall maintaine."",""            "",""            "",""               War."",""               Think you that we can brooke this vpstart pride?"",",Non
"""            "",""            "",""               Edw."",""               Anger and wrathfull furie stops my speech."",""            "",""            "",""               Bish."",""               VVhy are you moou'd, be patient my lord,"",""               And see what we your councellers haue done."",""            "",""            "",""               Mor. iu."",""               My lords, now let vs all be resolute,"",""               And either haue our wils, or lose our liues."",""            "",""            "",""            ",Non
"   Edw."",""               Meete you for this, proud ouerdaring peeres,"",""               Ere my sweete Gaueston shall part from me,"",""               This Ile shall fleete vpon the Ocean,"",""               And wander to the vnfrequented Inde."",""            "",""            "",""               Bish."",""               You know that I am legate to the Pope,"",""               On your allegeance to the sea of Rome,"",""               Subscribe as we haue done to his exile."",""            "",""            "",""       ",Non
"        Mor. iu."",""               Curse him, if he refuse, and then may we"",""               Depose him and elect an other king."",""            "",""            "",""               Edw."",""               I there it goes, but yet I will not yeeld,"",""               Curse me, depose me, doe the worst you can."",""            "",""            "",""               "",""               Lan."",""               Then linger not my lord but do it straight."",""            "",""            "",""               Bish."",""             ",Non
"  Remember how the Bishop was abusde,"",""               Either banish him that was the cause thereof."",""               Or I will presentlie discharge these lords,"",""               Of dutie and allegeance due to thee."",""            "",""            "",""               Edw."",""               It bootes me not to threat, I must speake faire,"",""               The Legate of the Pope will be obayd:"",""               My lord, you shalbe Chauncellor of the realme,"",""               Thou Lancaster, high admirall ",Non
"of our fleete,"",""               Yong Mortimer and his vnckle shalbe earles,"",""               And you lord VVarwick, president of the North,"",""               And thou of VVales, if this content you not,"",""               Make seuerall kingdomes of this monarchie,"",""               And share it equally amongst you all,"",""               So I may haue some nooke or corner left,"",""               To frolike with my deerest Gaueston."",""               "",""            "",""            "",""               Bish.""",Non
",""               Nothing shall alter vs, wee are resolu'd."",""            "",""            "",""               Lan."",""               Come, come, subscribe."",""            "",""            "",""               Mor. iu."",""               VVhy should you loue him,"",""               whome the world hates so?"",""            "",""            "",""               Edw."",""               Because he loues me more then all the world:"",""               Ah none but rude and sauage minded men,"",""               VVould seeke the ru",Non
"ine of my Gaueston,"",""               "",""               You that be noble borne should pitie him."",""            "",""            "",""               Warwicke."",""               You that are princely borne should shake him off,"",""               For shame subscribe, and let the lowne depart."",""            "",""            "",""               Mor. se."",""               Vrge him my lord."",""            "",""            "",""               Bish."",""               Are you content to banish him the realme?"",""          ",Non
"  "",""            "",""               Edw."",""               I see I must, and therefore am content,"",""               In steede of inke, ile write it with my teares."",""            "",""            "",""               Mor. iu."",""               The king is loue-sick for his minion."",""            "",""            "",""               Edw."",""               Tis done, and now accursed hand fall off."",""            "",""            "",""               "",""               Lan."",""               Giue it me, ile haue it publi",Non
"shed in the streetes."",""            "",""            "",""               Mor. in."",""               Ile see him presently dispatched away."",""            "",""            "",""               Bish."",""               Now is my heart at ease."",""            "",""            "",""               Warw."",""               And so is mine."",""            "",""            "",""               Penb."",""               This will be good newes to the common sort."",""            "",""            "",""               Mor. se."",""             ",Non
"  Be it or no, he shall not linger here."",""            "",""            Exeunt Nobiles."",""            "",""               Edw."",""               How fast they run to banish him I loue,"",""               They would not stir, were it to do me good:"",""               Why should a king be subiect to a priest?"",""               Proud Rome, that hatchest such imperiall groomes,"",""               For these thy superstitious taperlights,"",""               Wherewith thy antichristian churches blaze,"",""            ",Non
"   Ile fire thy crased buildings, and enforce"",""               The papall towers, to kisse the lowlie ground,"",""               With slaughtered priests may Tibers channell swell"",""               And bankes raisd higher with their sepulchers:"",""               As for the peeres that backe the cleargie thus,"",""               If I be king, not one of them shall liue."",""            "",""            Enter Gaueston."",""            "",""               Gau."",""               My lord I heare it whispered euery ",Non
"where,"",""               That I am banishd, and must flie the land."",""            "",""            "",""               Edw."",""               Tis true sweete Gaueston, oh were it false,"",""               The Legate of the Pope will haue it so,"",""               And thou must hence, or I shall be deposd,"",""               But I will raigne to be reueng'd of them,"",""               And therefore sweete friend, take it patiently,"",""               Liue where thou wilt, ile send thee gould enough,"",""          ",Non
"     And long thou shalt not stay, or if thou doost,"",""               Ile come to thee, my loue shall neare decline."",""            "",""            "",""               Gaue."",""               Is all my hope turnd to this hell of greefe."",""            "",""            "",""               Edw."",""               Rend not my hart with thy too piercing words"",""               "",""                  Thou from this land, I from my selfe am banisht."",""            "",""            "",""               Gau."",""             ",Non
"  To go from hence, greeues not poore Gaueston,"",""               "",""               But to forsake you, in whose gratious lookes"",""               The blessednes of Gaueston remaines,"",""               For no where else seekes he felicitie."",""            "",""            "",""               Edw."",""               And onely this torments my wretched soule,"",""               That whether I will or no thou must depart:"",""               Be gouernour of Ireland in my stead,"",""               And there abide ti",Non
"ll fortune call thee home."",""               Here take my picture, and let me weare thine,"",""               O might I keepe thee heere, as I doe this,"",""               Happie were I, but now most miserable."",""            "",""            "",""               Gauest."",""               Tis something to be pitied of a king."",""            "",""            "",""               Edw."",""               Thou shalt not hence, ile hide thee Gaueston."",""               "",""            "",""            "",""               Gau.",Non
""",""               I shal be found, and then twil greeue me more."",""            "",""            "",""               Edwa."",""               Kinde wordes, and mutuall talke, makes our greefe greater."",""               Therefore with dum imbracement let vs part,"",""               Stay Gaueston I cannot leaue thee thus."",""            "",""            "",""               Gau."",""               For euery looke, my lord drops downe a teare,"",""               Seeing I must go, do not renew my sorrow."",""            ",Non
""",""            "",""               Edwa."",""               The time is little that thou hast to stay,"",""               And therefore giue me leaue to looke my fill,"",""               But come sweete friend, ile beare thee on thy way."",""            "",""            "",""               Gau."",""               The peeres will frowne."",""            "",""            "",""               Edw."",""               I passe not for their anger, come lets go,"",""               O that we might as well returne as goe."",""      ",Non
"      "",""            Enter Edmund and Queen Isabell."",""            "",""               Qu."",""               Whether goes my lord?"",""            "",""            "",""               Edw."",""               Fawne not on me French strumpet, get thee gone."",""            "",""            "",""               Qu."",""               On whom but on my husband should I fawne?"",""            "",""            "",""               "",""               Gau."",""               On Mortimer, with whom vngentle Queene,"",""               I",Non
" say no more, iudge you the rest my lord."",""            "",""            "",""               Qu."",""               In saying this, thou wrongst me Gaueston,"",""               "",""               Ist not enough, that thou corrupts my lord,"",""               And art a bawd to his affections,"",""               But thou must call mine honor thus in question?"",""            "",""            "",""               Gau."",""               "",""                  I meane not so, your grace must pardon me."",""            "",""   ",Non
"         "",""               Edw."",""               Thou art too familiar with that Mortimer,"",""               "",""               And by thy meanes is Gaueston exilde,"",""               But I would wish thee reconcile the lords,"",""               Or thou shalt nere be reconcild to me."",""            "",""            "",""               Qu."",""               Your highnes knowes, it lies not in my power."",""            "",""            "",""               Edw."",""               Away then, touch me not, come Gauesto",Non
"n."",""               "",""            "",""            "",""               Qu."",""               Villaine, tis thou that robst me of my lord."",""            "",""            "",""               Gau."",""               Madam, tis you that rob me of my lord."",""            "",""            "",""               Edw."",""               Speake not vnto her, let her droope and pine."",""            "",""            "",""               Qu."",""               Wherein my lord, haue I deserud these words?"",""               Witnesse the ",Non
"teares that Isabella sheds,"",""               Witnesse this hart, that sighing for thee breakes,"",""               How deare my lord is to poore Isabell."",""               "",""            "",""            "",""               Edw."",""               And witnesse heauen how deere thou art to me."",""               There weepe, for till my Gaueston be repeald,"",""               Assure thy selfe thou comst not in my sight."",""            "",""            Exeunt Edward and Gaueston."",""            "",""               Q",Non
"u."",""               O miserable and distressed Queene!"",""               Would when I left sweet France and was imbarkt,"",""               That charming Circes walking on the waues,"",""               Had chaungd my shape, or at the mariage day"",""               The cup of Hymen had beene full of poyson,"",""               Or with those armes that twind about my neck,"",""               I had beene stifled, and not liued to see,"",""               The king my lord thus to abandon me:"",""               Like ",Non
"frantick Iuno will I fill the earth,"",""               "",""                  With gastlie murmure of my sighes and cries,"",""               For neuer doted Ioue on Ganimed,"",""               "",""               So much as he on cursed Gaueston,"",""               "",""               But that will more exasperate his wrath,"",""               I must entreat him, I must speake him faire,"",""               And be a meanes to call home Gaueston:"",""               And yet heele euer dote on Gaueston,"",""           ",Non
"    "",""               And so am I for euer miserable."",""            "",""            Enter the Nobles to the Queene."",""            "",""               Lanc."",""               Looke where the sister of the king of Fraunce,"",""               Sits wringing of her hands, and beats her brest."",""            "",""            "",""               Warw."",""               The king I feare hath ill intreated her."",""            "",""            "",""               Pen."",""               Hard is the hart, that iniures such a",Non
" saint."",""            "",""            "",""               Mor. iu."",""               I know tis long of Gaueston she weepes."",""            "",""            "",""               Mor. se."",""               Why? he is gone."",""            "",""            "",""               Mor. iu."",""               Madam, how fares your grace?"",""            "",""            "",""               Qu."",""               Ah Mortimer! now breaks the kings hate forth,"",""               And he confesseth that he loues me not."",""            "",",Non
"""            "",""               Mor. iu."",""               Crie quittance Madam then, & loue not him."",""            "",""            "",""               Qu."",""               No, rather will I die a thousand deaths,"",""               And yet I loue in vaine, heele nere loue me."",""            "",""            "",""               Lan."",""               Feare ye not Madam, now his minions gone,"",""               His wanton humor will be quicklie left."",""            "",""            "",""               Qu."",""        ",Non
"       O neuer Lancaster! I am inioynde,"",""               To sue vnto you all for his repeale:"",""               This wils my lord, and this must I performe,"",""               Or else be banisht from his highnesse presence."",""            "",""            "",""               Lan."",""               For his repeale, Madam, he comes not back,"",""               Vnlesse the sea cast vp his shipwrack body."",""            "",""            "",""               War."",""               And to behold so sweete a sight as t",Non
"hat,"",""               Theres none here, but would run his horse to death."",""            "",""            "",""               Mor. iu."",""               But madam, would you haue vs cal him home?"",""            "",""            "",""               Qu."",""               "",""                  I Mortimer, for till he be restorde,"",""               "",""                  The angrie king hath banished me the court:"",""               And therefore as thou louest and tendrest me,"",""               Be thou my aduocate vn",Non
"to these peeres."",""            "",""            "",""               Mor. iu."",""               What, would ye haue me plead for Gaueston?"",""            "",""            "",""               Mor. se."",""               Plead for him he that will, I am resolude."",""            "",""            "",""               Lan."",""               And so am I my lord, diswade the Queene."",""            "",""            "",""               Qu."",""               O Lancaster, let him diswade the king,"",""               For tis against m",Non
"y will he should returne."",""            "",""            "",""               War."",""               Then speake not for him, let the pesant go."",""            "",""            "",""               Qu."",""               Tis for my selfe I speake, and not for him."",""            "",""            "",""               Pen."",""               No speaking will preuaile, and therefore cease."",""            "",""            "",""               Mor. iu."",""               Faire Queene forbeare to angle for the fish,"",""            ",Non
"   Which being caught, strikes him that takes it dead,"",""               I meane that vile Torpedo, Gaueston,"",""               "",""               That now I hope flotes on the Irish seas."",""            "",""            "",""               Qu."",""               Sweete Mortimer, sit downe by me a while,"",""               And I will tell thee reasons of such waighte,"",""               As thou wilt soone subscribe to his repeale."",""            "",""            "",""               Mor. iu."",""               It is ",Non
"impossible, but speake your minde."",""            "",""            "",""               Qu."",""               Then thus, but none shal heare it but our selues."",""            "",""            "",""               Lanc."",""               My Lords albeit the Queen winne Mortimer,"",""               "",""               will you be resolute and hold with me?"",""            "",""            "",""               Mor. se."",""               Not I against my nephew."",""            "",""            "",""               Pen."",""         ",Non
"      Feare not, the queens words cannot alter him."",""            "",""            "",""               War."",""               No, doe but marke how earnestly she pleads."",""            "",""            "",""               Lan."",""               And see how coldly his lookes make deniall."",""            "",""            "",""               War."",""               She smiles, now for my life his mind is changd."",""            "",""            "",""               Lanc."",""               Ile rather loose his friendship I, ",Non
"then graunt."",""            "",""            "",""               Mor. iu."",""               Well of necessitie it must be so,"",""               My Lords, that I abhorre base Gaueston,"",""               "",""               "",""                  I hope your honors make no question,"",""               And therefore though I pleade for his repeall,"",""               Tis not for his sake, but for our auaile:"",""               "",""                  Nay for the realms behoofe and for the kings."",""            "",""      ",Non
"      "",""               Lanc."",""               Fie Mortimer, dishonor not thy selfe,"",""               Can this be true twas good to banish him?"",""               And is this true to call him home againe?"",""               Such reasons make white blacke, and darke night day."",""            "",""            "",""               Mor. iu."",""               My Lord of Lancaster, marke the respect."",""            "",""            "",""               Lan."",""               In no respect can contraries be true."",""    ",Non
"        "",""            "",""               Qu."",""               Yet good my lord, heare what he can alledge."",""            "",""            "",""               War."",""               All that he speakes, is nothing, we are resolu'd."",""            "",""            "",""               Mor. iu."",""               Do you not wish that Gaueston were dead?"",""            "",""            "",""               Pen."",""               I would he were."",""            "",""            "",""               Mor. iu."",""               W",Non
"hy then my lord, giue me but leaue to speak."",""            "",""            "",""               Mor. se."",""               But nephew, do not play the sophister."",""            "",""            "",""               Mor. iu."",""               This which I vrge, is of a burning zeale,"",""               To mend the king, and do our countrie good:"",""               Know you not Gaueston hath store of golde,"",""               Which may in Ireland purchase him such friends,"",""               As he will front the migh",Non
"tiest of vs all,"",""               And whereas he shall liue and be beloude,"",""               Tis hard for vs to worke his ouerthrow."",""            "",""            "",""               War."",""               Marke you but that my lord of Lancaster."",""            "",""            "",""               Mor. iu."",""               But were he here, detested as he is,"",""               How easilie might some base slaue be subbornd,"",""               To greet his lordship with a poniard,"",""               And none so",Non
" much as blame the murtherer,"",""               But rather praise him for that braue attempt,"",""               And in the Chronicle, enrowle his name,"",""               For purging of the realme of such a plague."",""            "",""            "",""               Pen."",""               He saith true."",""            "",""            "",""               Lan."",""               I, but how chance this was not done before?"",""            "",""            "",""               Mor. iu."",""               Because my lords, i",Non
"t was not thought vpon:"",""               Nay more, when he shall know it lies in vs,"",""               To banish him, and then to call him home,"",""               "",""                  Twill make him vaile the topflag of his pride,"",""               And feare to offend the meanest noble man."",""            "",""            "",""               Mor. se."",""               But how if he do not Nephew?"",""            "",""            "",""               Mor. iu."",""               Then may we with some colour rise in",Non
" armes,"",""               For howsoeuer we haue borne it out,"",""               Tis treason to be vp against the king,"",""               So shall we haue the people of our side,"",""               Which for his fathers sake leane to the king,"",""               But cannot brooke a night growne mushrump,"",""               Such a one as my Lord of Cornewall is,"",""               Should beare vs downe of the nobilitie,"",""               And when the commons and the nobles ioyne,"",""               Tis not the ",Non
"king can buckler Gaueston."",""               "",""               Weele pull him from the strongest hould he hath,"",""               My lords, if to performe this I be slack,"",""               Thinke me as base a groome as Gaueston."",""               "",""            "",""            "",""               Lan."",""               On that condition Lancaster will graunt."",""            "",""            "",""               War."",""               And so will Penbrooke and I."",""               "",""            "",""            ",Non
""",""               Mor. se."",""               And I."",""               "",""            "",""            "",""               Mor. iu."",""               In this I count me highly gratified,"",""               And Mortimer will rest at your commaund."",""            "",""            "",""               Qu."",""               And when this fauour Isabell forgets,"",""               Then let her liue abandond and forlorne,"",""               But see in happie time, my lord the king,"",""               Hauing brought the Earl",Non
"e of Cornewall on his way,"",""               Is new returnd, this newes will glad him much,"",""               Yet not so much as me, I loue him more"",""               Then he can Gaueston, would he lou'd me"",""               But halfe so much, then were I treble blest."",""            "",""            Enter king Edward moorning."",""            "",""               Edw."",""               Hees gone, and for his absence thus I moorne,"",""               Did neuer sorrow go so neere my heart,"",""               "","" ",Non
"                 As dooth the want of my sweete Gaueston,"",""               "",""               And could my crownes reuenew bring him back,"",""               "",""                  I would freelie giue it to his enemies,"",""               And thinke I gaind, hauing bought so deare a friend."",""            "",""            "",""               Qu."",""               Harke how he harpes vpon his minion."",""            "",""            "",""               Edw."",""               My heart is as an anuill vnto sorrow,"",""",Non
"               Which beates vpon it like the Cyclops hammers,"",""               And with the noise turnes vp my giddie braine,"",""               And makes me frantick for my Gaueston:"",""               Ah had some bloudlesse furie rose from hell,"",""               And with my kinglie scepter stroke me dead,"",""               When I was forst to leaue my Gaueston."",""               "",""            "",""            "",""               Lan."",""               "",""                  Diablo, what passions call you ",Non
