Text,Label
"d when you finde a slut that lies a sleepe,"",""               And all her dishes foule, and roome vnswept,"",""               With your long nailes pinch her till she crie,"",""               "",""                  "",""And sweare to mend her sluttish huswiferie."",""            "",""            "",""               Fai."",""               I warrant you I will performe your will."",""            "",""            "",""               Hu."",""               Where is Pead? go you & see where Brokers sleep,"",""               A",Bad
"nd Foxe-eyed Seriants with their mase,"",""               Goe laie the Proctors in the street,"",""               And pinch the lowsie Seriants face:"",""               Spare none of these when they are a bed,"",""               But such whose nose lookes plew and red."",""            "",""            "",""               Quic."",""               Away begon, his mind fulfill,"",""               And looke that none of you stand still."",""               Some do that thing, some do this,"",""               All do someth",Bad
"ing, none amis."",""            "",""            "",""               Hir Hu."",""               I smell a man of middle earth."",""            "",""            "",""               Fal."",""               God blesse me from that wealch Fairie."",""            "",""            "",""               Quic."",""               Looke euery one about this round,"",""               And if that any here be found,"",""               For his presumption in this place,"",""               Spare neither legge, arme, head, nor face."",""       ",Bad
"     "",""            "",""               Sir Hu."",""               See I haue spied one by good luck,"",""               His bodie man, his head a buck."",""            "",""            "",""               Fal."",""               God send me good fortune now, and I care not."",""            "",""            "",""               Quic."",""               Go strait, and do as I commaund,"",""               And take a Taper in your hand,"",""               And set it to his fingers endes,"",""               And if you see it hi",Bad
"m offends,"",""               And that he starteth at the flame,"",""               Then is he mortall, know his name:"",""               If with an F. it doth begin,"",""               Why then be shure he is full of sin."",""               About it then, and know the truth,"",""               Of this same metamorphised youth."",""            "",""            "",""               Hir Hu."",""               Giue me the Tapers, I will try"",""               And if that he loue venery."",""               "",""              ",Bad
"    "",""They put the Tapers to his fingers, and he starts."",""            "",""            "",""               Sir Hu."",""               It is right indeed, he is full of lecheries and iniquitie."",""            "",""            "",""               Quic."",""               A little distant from him stand,"",""               And euery one take hand in hand,"",""               And compasse him within a ring,"",""               First pinch him well, and after sing."",""               Here they pinch him, and sing about h",Bad
"im, & the Doctor comes one way & steales away a boy in red. And Slender another way he takes a boy in greene: And Fenton steales misteris Anne, being in white. And a noyse of hunting is made within: and all the Fairies runne away. Falstaffe pulles of his bucks head, and rises vp. And enters M. Page, M. Ford, and their wiues, M. Shallow, Sir Hugh."",""            "",""            "",""               Fal."",""               "",""                  Horne the hunter quoth you: am I a ghost?"",""               Sb",Bad
"lood the Fairies hath made a ghost of me:"",""               What hunting at this time at night?"",""               Ile lay my life the mad Prince of Wales"",""               "",""               Is stealing his fathers Deare. How now who haue"",""               we here, what is all Windsor stirring? Are you there?"",""            "",""            "",""               Shal."",""               God saue you sir Iohn Falstaffe."",""               "",""            "",""            "",""               Sir Hu."",""               G",Bad
"od plesse you sir Iohn, God plesse you."",""            "",""            "",""               Pa."",""               Why how now sir Iohn, what a pair of horns in your hand?"",""            "",""            "",""               Ford."",""               Those hornes he ment to place vpon my head,"",""               And M. Brooke and he should be the men:"",""               Why how now sir Iohn, why are you thus amazed?"",""               We know the Fairies man that pinched you so,"",""               Your throwing in the ",Bad
"Thames, your beating well,"",""               "",""                  "",""And whats to come sir Iohn, that can we tell."",""            "",""            "",""               Mi. Pa."",""               Sir Iohn tis thus, your dishonest meanes"",""               To call our credits into question,"",""               Did make vs vndertake to our best,"",""               To turne your leaud lust to a merry Iest."",""            "",""            "",""               Fal."",""               Iest, tis well, haue I liued to these yea",Bad
"res"",""               To be gulled now, now to be ridden?"",""               Why then these were not Fairies?"",""               "",""            "",""            "",""               Mis. Pa."",""               No sir Iohn but boyes."",""            "",""            "",""               Fal."",""               By the Lord I was twice or thrise in the mind"",""               They were not, and yet the grosnesse"",""               Of the fopperie perswaded me they were."",""               Well, and the fine wits of the Court",Bad
" heare this,"",""               Thayle so whip me with their keene Iests,"",""               That thayle melt me out like tallow,"",""               Drop by drop out of my grease. Boyes!"",""            "",""            "",""               Sir Hu."",""               I trust me boyes Sir Iohn: and I was"",""               Also a Fairie that did helpe to pinch you."",""            "",""            "",""               Fal."",""               I, tis well I am your May-pole,"",""               You haue the start of mee,"",""   ",Bad
"            Am I ridden too with a wealch goate?"",""               With a peece of toasted cheese?"",""            "",""            "",""               Sir Hu."",""               Butter is better then cheese sir Iohn,"",""               "",""               You are all butter, butter."",""            "",""            "",""               For."",""               There is a further matter yet sir Iohn,"",""               "",""               There's 20. pound you borrowed of M. Brooke Sir Iohn,"",""               "",""          ",Bad
"     And it must be paid to M. Ford Sir Iohn."",""               "",""            "",""            "",""               Mi. For."",""               Nay husband let that go to make amēds,"",""               Forgiue that sum, and so weele all be friends."",""            "",""            "",""               For."",""               Well here is my hand, all's forgiuen at last."",""            "",""            "",""               Fal."",""               It hath cost me well,"",""               I haue bene well pinched and washed.",Bad
""",""               "",""                  "",""Enter the Doctor."",""            "",""            "",""               Mi. Pa."",""               Now M. Doctor, sonne I hope you are."",""            "",""            "",""               Doct."",""               Sonne begar you be de ville voman,"",""               Begar I tinck to marry metres An, and begar"",""               Tis a whorson garson Iack boy."",""            "",""            "",""               Mis. Pa."",""               How a boy?"",""            "",""            "","" ",Bad
"              Doct."",""               I begar a boy."",""            "",""            "",""               Pa."",""               Nay be not angry wife, Ile tell thee true,"",""               It was my plot to deceiue thee so:"",""               And by this time your daughter's married"",""               To M. Slender, and see where he comes."",""               Enter Slender."",""               Now sonne Slender,"",""               "",""               Where's your bride?"",""            "",""            "",""               S",Bad
"len."",""               Bride, by Gods lyd I thinke theres neuer a man in the worell hath that crosse fortune that I haue: begod I could cry for verie anger."",""            "",""            "",""               Pa."",""               Why whats the matter sonne Slender?"",""               "",""            "",""            "",""               Slen."",""               Sonne, nay by God I am none of your son."",""            "",""            "",""               Pa."",""               No, why so?"",""            "",""            "",",Bad
"""               Slen."",""               Why so God saue me, tis a boy that I haue married."",""            "",""            "",""               Pa."",""               How a boy? why did you mistake the word?"",""            "",""            "",""               Slen."",""               No neither, for I came to her in red as you bad me, and I cried mum, and hee cried budget, so well as euer you heard, and I haue married him."",""            "",""            "",""               Sir Hu."",""               Ieshu M. Slender,",Bad
" cannot you see but marrie boyes?"",""            "",""            "",""               Pa."",""               O I am vext at hart, what shal I do?"",""               Enter Fenton and Anne."",""            "",""            "",""               Mis. Pa."",""               Here comes the man that hath deceiued vs all:"",""               How now daughter, where haue you bin?"",""            "",""            "",""               An."",""               At Curch forsooth."",""            "",""            "",""               Pa."",""       ",Bad
"        At Church, what haue you done there?"",""            "",""            "",""               "",""                  "",""Fen."",""               Married to me, nay sir neuer storme,"",""               Tis done sir now, and cannot be vndone."",""            "",""            "",""               Ford:"",""               I faith M. Page neuer chafe your selfe,"",""               She hath made her choise wheras her hart was fixt,"",""               Then tis in vaine for you to storme or fret."",""            "",""           ",Bad
" "",""               Fal."",""               "",""                  I am glad yet that your arrow hath glanced"",""            "",""            "",""               Mi. For."",""               Come mistris Page, Ile be bold with you,"",""               Tis pitie to part loue that is so true."",""            "",""            "",""               Mis. Pa."",""               Altho that I haue missed in my intent,"",""               Yet I am glad my husbands match was crossed,"",""               Here M. Fenton, take her, and God",Bad
" giue thee ioy."",""            "",""            "",""               Sir Hu:"",""               Come M. Page, you must needs agree."",""            "",""            "",""               Fo."",""               I yfaith sir come, you see your wife is wel pleased:"",""            "",""            "",""               Pa."",""               "",""                  I cannot tel, and yet my hart's well eased,"",""               And yet it doth me good the Doctor missed."",""               Come hither Fenton, and come hither daughter,",Bad
""",""               Go too you might haue stai'd for my good will,"",""               But since your choise is made of one you loue,"",""               Here take her Fenton, & both happie proue."",""            "",""            "",""               Sir Hu."",""               "",""                  I wil also dance & eat plums at your weddings."",""            "",""            "",""               Ford."",""               All parties pleased, now let vs in to feast,"",""               And laugh at Slender, and the Doctors i",Bad
"east."",""               He hath got the maiden, each of you a boy"",""               To waite vpon you, so God giue you ioy,"",""               And sir Iohn Falstaffe now shal you keep your word,"",""               For Brooke this night shall lye with mistris Ford."",""               "",""               Exit omnes."",""            "",""            FINIS."",""            "",""         "",""      "",""   ",Bad
""",""      "",""         "",""            "",""            "",""            The Tragicall Historie of HAMLET Prince of Denmarke."",""            Enter two Centinels."",""            "",""               1."",""               STand: who is that?"",""            "",""            "",""               2."",""               Tis. I."",""            "",""            "",""               1."",""               O you comemost carefully vpon your watch,"",""            "",""            "",""               2."",""               "",""                  An",Bad
"d if you meete Marcellus and Horatio,"",""                  "",""                  The partners of my watch, bid them make haste."",""               "",""            "",""            "",""               1."",""               I will: See who goes there."",""            "",""            Enter Horatio and Marcellus."",""            "",""               Hor."",""               Friends to this ground."",""            "",""            "",""               Mar."",""               "",""                  And leegemen to the Dane,"",""       ",Bad
"           O farewell honest souldier, who hath releeued you?"",""               "",""            "",""            "",""               1."",""               "",""                  Barnardo hath my place, giue you good night."",""            "",""            "",""               Mar."",""               Holla, Barnardo."",""               "",""            "",""            "",""               2."",""               Say, is Horatio there?"",""            "",""            "",""               Hor."",""               A peece of him."",""      ",Bad
"      "",""            "",""               2."",""               Welcome Horatio, welcome good Marcellus."",""               "",""            "",""            "",""               Mar."",""               What hath this thing appear'd againe to night."",""            "",""            "",""               2."",""               I haue seene nothing."",""            "",""            "",""               Mar."",""               "",""                  "",""                     Horatio sayes tis but ourfantasie,"",""                  And wil ",Bad
"not let beliefe take hold of him,"",""                  Touching this dreaded sight twice seene by vs,"",""                  "",""                     Therefore I haue intreated him along with vs"",""                  To watch the minutes of this night,"",""                  That if againe this apparition come,"",""                  He may approoue our eyes, and speake to it."",""               "",""            "",""            "",""               Hor."",""               Tut. t'will not appeare."",""            "",""    ",Bad
"        "",""               2."",""               "",""                  Sit downe I pray, and let vs once againe"",""                  Assaile your eares that are so fortified,"",""                  What we haue two nights seene."",""               "",""            "",""            "",""               Hor."",""               Wel, sit we downe, and let vs heare Bernardo speake of this."",""            "",""            "",""               2."",""               "",""                  Last night of al, when yonder starre that's",Bad
" west"",""                  "",""                  ward from the pole, had made his course to"",""                  Illumine that part of heauen. Where now it burnes,"",""                  The bell then towling one."",""               "",""            "",""            Enter Ghost."",""            "",""               Mar."",""               Breake off your talke, see where it comes againe."",""            "",""            "",""               2."",""               In the same figure like the King that's dead,"",""            """,Bad
",""            "",""               Mar."",""               Thou art a scholler, speake to it Horatio."",""               "",""            "",""            "",""               2."",""               Lookes it not like the king?"",""            "",""            "",""               Hor."",""               Most like, it horrors mee with feare and wonder."",""            "",""            "",""               2."",""               It would be spoke to."",""            "",""            "",""               Mar."",""               Question it H",Bad
"oratio."",""               "",""            "",""            "",""               Hor."",""               "",""                  What art thou that thus vsurps the state, in"",""                  Which the Maiestie of buried "",""                        Denmarke"",""                      did sometimes"",""                  Walke? By heauen I charge thee speake."",""               "",""            "",""            "",""               Mar."",""               It is offended."",""               exit Ghost."",""            "",""        ",Bad
"    "",""               2."",""               See, it stalkes away."",""            "",""            "",""               Hor."",""               Stay, speake, speake, by heauen I charge thee speake."",""            "",""            "",""               Mar."",""               Tis gone and makes no answer."",""            "",""            "",""               2."",""               "",""                  How now Horatio, you tremble and looke pale,"",""                  Is not this something more than fantasie?"",""                 ",Bad
" What thinke you on't?"",""               "",""            "",""            "",""               Hor."",""               Afore my God, I might not this beleeue, without the sensible and true auouch of my owne eyes."",""            "",""            "",""               "",""                  Mar."",""               Is it not like the King?"",""            "",""            "",""               Hor."",""               "",""                  As thou art to thy selfe,"",""                  Such was the very armor he had on,"",""        ",Bad
"          When he the ambitious Norway combated."",""                  So frownd he once, when in an angry parle"",""                  He smot the sleaded pollax on the yce,"",""                  Tis strange."",""               "",""            "",""            "",""               Mar."",""               "",""                  Thus twice before, and iump at this dead hower,"",""                  With Marshall stalke he passed through our watch."",""               "",""            "",""            "",""               Hor."",",Bad
"""               "",""                  In what particular to worke, I know not,"",""                  But in the thought and scope of my opinion,"",""                  This bodes some strange eruption to the state."",""               "",""            "",""            "",""               Mar."",""               "",""                  Good, now sit downe, and tell me he that knowes"",""                  Why this same strikt and most obseruant watch,"",""                  So nightly toyles the subiect of the land,"",""   ",Bad
"               And why such dayly cost of brazen Cannon"",""                  And forraine marte, for implements of warre,"",""                  Why such impresse of ship-writes, whose sore taske"",""                  Does not diuide the sunday from the weeke:"",""                  What might be toward that this sweaty march"",""                  Doth make the night ioynt labourer with the day,"",""                  Who is't that can informe me?"",""               "",""            "",""            "",""            ",Bad
"   Hor."",""               "",""                  Mary that can I, at least the whisper goes so,"",""                  Our late King, who as you know was by Forten▪"",""                  "",""                  Brasse of Norway,"",""                  "",""                  Thereto prickt on by a most emulous cause, dared to"",""                  The combate, in which our valiant Hamlet,"",""                  "",""                  For so this side of our knowne world esteemed him,"",""                  Did slay this F",Bad
"ortenbrasse,"",""                  Who by a seale compact well ratified, by law"",""                  And heraldrie, did forfeit with his life all those"",""                  His lands which he stoode seazed of by the conqueror,"",""                  Against the which a moity competent,"",""                  Was gaged by our King:"",""                  Now sir, yong Fortenbrasse,"",""                  Of inapproued mettle hot and full,"",""                  "",""                     Hath in the skirts of Norway h",Bad
"ere and there,"",""                  Sharkt vp a sight of lawlesse Resolutes"",""                  For food and diet to some enterprise,"",""                  That hath a stomacke in't: and this (I take it) is the"",""                  Chiefe head and ground of this our watch."",""               "",""               Enter the Ghost."",""               "",""                  But loe, behold, see where it comes againe,"",""                  He crosse it, though it blast me: stay illusion,"",""                  If ther",Bad
"e be any good thing to be done,"",""                  That may doe ease to thee, and grace to mee,"",""                  Speake to mee."",""                  If thou art priuy to thy countries fate,"",""                  Which happly foreknowing may preuens, O speake to me,"",""                  Or if thou hast extorted in thy life,"",""                  Or hoorded treasure in the wombe of earth,"",""                  For which they say you Spirites oft walke in death, speake to me, stay and speake, speake, s",Bad
"toppe it Marcellus."",""                  "",""               "",""            "",""            "",""               2."",""               Tis heere."",""               exit Ghost."",""            "",""            "",""               Hor."",""               Tis heere."",""            "",""            "",""               Marc."",""               "",""                  Tis gone, O we doe it wrong, being so maiesticall, to offer it the shew of violence,"",""                  For it is as the ayre invelmorable,"",""                  An",Bad
"d our vaine blowes malitious mockery."",""               "",""            "",""            "",""               2."",""               It was about to speake when the Cocke crew."",""            "",""            "",""               Hor."",""               "",""                  And then it faded like a guilty thing,"",""                  Vpon a fearefull summons: I haue heard"",""                  The Cocke, that is the trumpet to the morning,"",""                  Doth with his earely and shrill crowing throate,"",""       ",Bad
"           Awake the god of day, and at his sound,"",""                  Whether in earth or ayre, in sea or fire,"",""                  The strauagant and erring spirite hies"",""                  To his confines, and of the trueth heere of"",""                  This present obiect made probation."",""               "",""            "",""            "",""               Marc."",""               "",""                  It faded on the crowing of the Cocke,"",""                  Some say, that euer gainst that season co",Bad
"mes,"",""                  Wherein our Sauiours birth is celebrated▪"",""                  "",""                  "",""                     The bird of dawning singeth all night long,"",""                  And then they say, no spirite dare walke abroade,"",""                  The nights are wholesome, then no planet strikes,"",""                  No Fairie takes, nor Witch hath powre to charme,"",""                  So gratious, and so hallowed is that time."",""               "",""            "",""            "",""  ",Bad
"             Hor."",""               "",""                  So haue I heard, and doe in parte beleeue it:"",""                  But see the Sunne in russet mantle clad,"",""                  Walkes ore the deaw of yon hie mountaine top,"",""                  Breake we our watch vp▪ and by my aduise,"",""                  Let vs impart what wee haue seene to night "",""                  Vnto yong Hamlet▪"",""                      for vpon my life"",""                  This Spirite dumbe to vs will speake to him:"",",Bad
"""                  Do you consent, wee shall acquaint him with it,"",""                  As needefull in our loue, fitting our duetie?"",""               "",""            "",""            "",""               Marc."",""               "",""                  "",""                     Lets doo't I pray, and I this morning know,"",""                  Where we shall finde him most conueniently."",""               "",""            "",""            Enter King, Queene, Hamlet, Leartes, Corambis, and the two Ambassadors, with At",Bad
"tendants."",""            "",""               King"",""               "",""                  Lordes, we here haue writ to Fortenbrasse▪"",""                        "",""                     "",""                  "",""                  Nephew to olde Norway, who impotent "",""                  "",""                  And bed-rid, scarcely heares of this his"",""                  Nephews purpose: and Wee heere dispatch"",""                  Yong good Cornelu"",""                           ••"",""                        , and",Bad
" you Vol"",""                           〈…〉"",""                        "",""                     "",""                  "",""                  For bearers of these greetings to olde"",""                  "",""                     Norway, giuing to you no further personall power"",""                  To businesse with the King,"",""                  Then those related articles do shew:"",""                  Farewell, and let your haste commend your dutie."",""               "",""            "",""            "",""          ",Bad
"     Gent."",""               In this and all things will wee shew our dutie."",""            "",""            "",""               King."",""               "",""                  Wee doubt nothing, hartily farewel▪"",""                  "",""                  And now Leartes; what's the news with you?"",""                  You said you had a sute what is't Leartes"",""                  "",""               "",""            "",""            "",""               Lea."",""               "",""                  My gratious Lord, your",Bad
" fauorable license,"",""                  Now that the funerall rites are all performed,"",""                  "",""                     I may haue leaue to go againe to France,"",""                  "",""                  For though the fauour of your grace might stay mee,"",""                  Yet something is there whispers in my hart,"",""                  Which makes my minde and spirits bend all for France."",""                  "",""               "",""            "",""            "",""               King"",""    ",Bad
"           Haue you your fathers leaue, Leartes?"",""               "",""            "",""            "",""               Cor."",""               "",""                  He hath, my lord, wrung from me aforced graunt,"",""                  And I beseech you grant your Highnesse leaue."",""               "",""            "",""            "",""               Kiug"",""               With all our heart, Leartes fare thee well."",""            "",""            "",""               Lear."",""               I in all loue and dutie take",Bad
" my leaue."",""            "",""            "",""               King."",""               "",""                  And now princely Sonne Hamlet,"",""                  "",""                  What meanes these sad and melancholy moodes?"",""                  For your intent going to Wittenberg,"",""                  "",""                  Wee hold it most vnmeet and vnconuenient,"",""                  Being the Ioy and halfe heart of your mother."",""                  Therefore let mee intreat you stay in Court,"",""        ",Bad
"          All Denmarkes hope our coosin and dearest Sonne."",""               "",""               Exit."",""            "",""            "",""               Ham."",""               "",""                  My lord, ti's not the sable sute I weare:"",""                  No nor the teares that still stand in my eyes,"",""                  Nor the distracted hauiour in the visage,"",""                  Nor all together mixt with outward semblance,"",""                  Is equall to the sorrow of my heart,"",""              ",Bad
"    Him haue I lost I must os force forgoe,"",""                  These but the ornaments and sutes of woe."",""               "",""            "",""            "",""               King"",""               "",""                  This shewes a louing care in you, Sonne Hamlet,"",""                  "",""                  But you must thinke your father lost a father,"",""                  That father dead, lost his, and so shalbe vntill the"",""                  Generall ending▪ Therefore cease laments;"",""             ",Bad
"     It is a fault gainst heauen, fault gainst the dead,"",""                  A fault gainst nature, and in reasons"",""                  Common course most certaine,"",""                  None liues on earth, but hee is borne to die."",""               "",""            "",""            "",""               Que."",""               "",""                  Let not thy mother loose her praiers Hamlet,"",""                  "",""                  Stay here with us"",""                     ▪ go not to "",""                    ",Bad
"    Wittenberg."",""                  "",""               "",""            "",""            "",""               Ham."",""               I shall in all my best obay you madam."",""            "",""            "",""               King"",""               "",""                  Spoke like a kinde and a most louing Sonne,"",""                  And there's no health the King shall drinke today,"",""                  "",""                     But the great Canon to the clowdes shall tell"",""                  The rowse the King sha",Bad
"ll drinke vnto Prince Hamlet."",""                  "",""               "",""            "",""            Exeunt all but Hamlet."",""            "",""               Ham."",""               "",""                  O that this too much grieu'd and fallied flesh"",""                  Would melt to nothing, or that the vniuersall"",""                  Globe of heauen would turne al to a Chaos▪"",""                  "",""                  O God, within two months; no not two "",""                        •"",""                   ",Bad
"   married,"",""                  Mine vncle: O let me not thinke of it,"",""                  My fathers brother: but no more like"",""                  My father, then I to Hercules."",""                  "",""                  Within two months, ere yet the salt of most"",""                  Vnrighteous teares had left their flushing"",""                  In her galled eyes: she married, O God, a beast"",""                  Deuoyd of reason would not haue made"",""                  Such speede: Frailtie, thy n",Bad
"ame is Woman,"",""                  Why she would hang on him, as if increase"",""                  Of appetite had growne by what it looked on."",""                  O wicked wicked speede, to make such"",""                  Dexteritie to incestuous sheetes,"",""                  Ere yet the shooes were olde,"",""                  The which she followed my dead fathers corse"",""                  Like Nyobe, all teares: married, well it is not,"",""                  Nor it cannot come to good:"",""              ",Bad
"    But breake my heart, for I must holde my tongue."",""               "",""            "",""            Enter Horatio and Marcellus."",""            "",""            "",""               Hor."",""               Health to your Lordship."",""            "",""            "",""               Ham."",""               I am very glad to see you, (Horatio) or I much forget my selfe."",""            "",""            "",""               Hor."",""               The same my Lord, and your poore seruant euer."",""            "",""           ",Bad
" "",""               Ham."",""               O my good friend, I change that name with you▪ but what make you from Wittenberg Horatio?"",""               "",""            "",""            Marcellus."",""            "",""               Marc."",""               My good Lord."",""            "",""            "",""               Ham."",""               "",""                  I am very glad to see you, good euen sirs:"",""                  But what is your affaire in "",""                        Elsenoure?"",""                  "",""",Bad
"                  Weele teach you to drinke deepe ere you depart."",""               "",""            "",""            "",""               "",""                  Hor."",""               A trowant disposition, my good Lord▪"",""               "",""            "",""            "",""               Ham."",""               "",""                  Nor shall you make mee truster"",""                  "",""                  Of your owne report against your selfe:"",""                  Sir, I know you are no trowant▪"",""               ",Bad
"   "",""                  But what is your affaire in Elsenoure▪"",""                     "",""                  "",""               "",""            "",""            "",""               Hor."",""               My good Lord, I came to see your fathers funerall."",""            "",""            "",""               Ham."",""               "",""                  O I pre thee do not mocke hee fellow studient,"",""                  I thinke it was to see my mothers wedding▪"",""                  "",""               "",""            """,Bad
",""            "",""               Hor."",""               Indeede my Lord, it followed hard vpon."",""            "",""            "",""               Ham."",""               "",""                  Thrift, thrift, Horatio, the funerall bak't meates"",""                  Did coldly furnish forth the marriage tables,"",""                  Would I had met my deerest foe in heauen"",""                  Ere euer I had seene that day Horatio;"",""                  "",""                  O my father, my father, me thinks I se",Bad
"e my father."",""               "",""            "",""            "",""               Hor."",""               Where my Lord?"",""            "",""            "",""               Ham."",""               Why, in my mindes eye Horatio."",""               "",""            "",""            "",""               Hor."",""               I saw him once, he was a gallant King."",""            "",""            "",""               Ham."",""               "",""                  He was a man, take him for all in all,"",""                  I shall no",Bad
"t looke vpon his like againe."",""               "",""            "",""            "",""               Hor."",""               My Lord, I thinke I saw him yesternight,"",""            "",""            "",""               Ham."",""               Saw, who:"",""            "",""            "",""               Hor."",""               My Lord, the King your father."",""            "",""            "",""               Ham."",""               Ha, ha, the King my father keyou▪"",""               "",""            "",""            "",""          ",Bad
"     Hor."",""               "",""                  Ceasen your admiration for a while▪"",""                  "",""                  With an attentiue eare, till I may deliuer,"",""                  Vpon the witnesse of these Gentlemen"",""                  This wonder to you."",""               "",""            "",""            "",""               Ham."",""               For Gods loue let me heare it."",""            "",""            "",""               Hor."",""               "",""                  Two nights together had th",Bad
"ese Gentlemen,"",""                  "",""                     Marcelllus and Bernardo, on their watch,"",""                  In the dead vast and middle of the night."",""                  Beene thus incountered by a figure like your father,"",""                  Armed to poynt, exactly Capap"",""                           ••"",""                        "",""                     "",""                  "",""                  Appeeres before them thrise, he walkes"",""                  Before their weake and feare opp",Bad
"ressed eies"",""                  Within his tronchions length,"",""                  "",""                     While they distilled almost to gelly."",""                  With the act of feare stands dumbe,"",""                  And speake not to him: this to mee"",""                  In dreadfull secresie impart they did."",""                  And I with them the third night kept the watch,"",""                  Where as they had deliuered forme of the thing."",""                  Each part made true and good,""",Bad
",""                  The Apparition comes: I knew your father,"",""                  These handes are not more like."",""               "",""            "",""            "",""               Ham."",""               Tis very strange."",""            "",""            "",""               Hor."",""               "",""                  As I do liue, my honord lord, tis true,"",""                  And wee did thinke it right done,"",""                  In our dutie to let you know it."",""               "",""            "",""         ",Bad
"   "",""               Ham."",""               Where was this?"",""            "",""            "",""               Mar."",""               My Lord, vpon the platforme where we watched."",""            "",""            "",""               Ham."",""               Did you not speake to it?"",""            "",""            "",""               Hor."",""               "",""                  My Lord we did, but answere made it none,"",""                  Yet once me thought it was about to speake,"",""                  And lifted vp h",Bad
"is head to motion,"",""                  Like as he would speake, but euen then"",""                  The morning cocke crew lowd, and in all haste,"",""                  It shruncke in haste away, and vanished"",""                  Our fight."",""               "",""            "",""            "",""               Ham."",""               "",""                  Indeed, indeed sirs, but this troubles me:"",""                  Hold you the watch to night?"",""               "",""            "",""            "",""              ",Bad
" All"",""               We do my Lord."",""            "",""            "",""               Ham."",""               Armed say ye?"",""            "",""            "",""               All"",""               Armed my good Lord."",""            "",""            "",""               Ham."",""               From top to toe?"",""            "",""            "",""               All."",""               My good Lord, from head to foote."",""            "",""            "",""               Ham."",""               Why then saw you not his face?"","" ",Bad
"           "",""            "",""               Hor."",""               O yes my Lord, he wore his beuer vp."",""            "",""            "",""               Ham."",""               How look't he, frowningly?"",""            "",""            "",""               Hor."",""               A countenance more in sorrow than in anger."",""            "",""            "",""               Ham."",""               Pale, or red?"",""            "",""            "",""               Hor."",""               Nay, verie pal"",""            "",""    ",Bad
"        "",""               "",""                  Ham."",""               And fixt his eies vpon you."",""            "",""            "",""               Hor."",""               Most constantly."",""            "",""            "",""               Ham."",""               I would I had beene there."",""            "",""            "",""               Hor."",""               It would a much amazed you."",""            "",""            "",""               Ham."",""               Yea very like, very like, staid it long?"",""            ",Bad
""",""            "",""               Hor."",""               "",""                  While one with moderate pace"",""                  Might tell a hundred."",""               "",""            "",""            "",""               Mar."",""               O longer, longer."",""            "",""            "",""               Ham."",""               His beard was grisleld, no."",""            "",""            "",""               Hor."",""               "",""                  It was as I haue seene it in his life,"",""                  A ",Bad
"sable siluer."",""               "",""            "",""            "",""               Ham."",""               I wil watch to night, perchance t'wil walke againe."",""            "",""            "",""               Hor."",""               I warrant it will."",""            "",""            "",""               Ham."",""               "",""                  If it assume my noble fathers person,"",""                  Ile speake to it, if hell it selfe should gape,"",""                  And bid me hold my peace, Gentlemen,"",""    ",Bad
"              If you haue hither consealed this sight,"",""                  Let it be tenible in your silence still,"",""                  And whatsoeuer else shall chance to night,"",""                  Giue it an vnderstanding, but no tongue,"",""                  I will requit your loues, so fare you well,"",""                  Vpon the platforme, twixt eleuen and twelue,"",""                  Ile visit you."",""               "",""            "",""            "",""               All."",""               Our dutie",Bad
"s to your honor."",""               excunt."",""            "",""            "",""               Ham."",""               "",""                  O your loues, your loues, as mine to you,"",""                  Farewell, my fathers spirit in Armes,"",""                  Well, all's not well. I doubt some foule play,"",""                  Would the night were come,"",""                  Till then, sit still my soule, foule deeds will ris"",""                  Though all the world orewhelme them to mens eies."",""          ",Bad
"     "",""               Exit."",""            "",""            "",""               Enter Leartes and Ofelia."",""            "",""            "",""               Leart."",""               "",""                  My necessaries are inbarkt, I must aboord,"",""                  But ere I part, marke what I say to thee:"",""                  I see Prince Hamlet makes a shew of loue"",""                  Beware Ofelia, do not trust his vowes,"",""                  Perhaps he loues you now, and now his tongue,"",""             ",Bad
"     "",""                     Speakes from his heart, but yet take heed my sister,"",""                  The Chariest maide is prodigall enough,"",""                  If she vnmaske hir beautie to the Moone."",""                  Vertue it selfe scapes not calumnious thoughts,"",""                  Belieu't Ofelia, therefore keepe a loofe"",""                  Lest that he trip thy honor and thy fame."",""               "",""            "",""            "",""               Ofel."",""               "",""               ",Bad
"   Brother, to this I haue lent attentiue eare,"",""                  And doubt not but to keepe my honour firme,"",""                  But my deere brother, do not you"",""                  Like to a cunning Sophister,"",""                  Teach me the path and ready way to heauen,"",""                  While you forgetting what is said to me,"",""                  Your selfe, like to a carelesse libertine"",""                  Doth giue his heart, his appetite at ful,"",""                  And little recks h",Bad
"ow that his honour dies."",""               "",""            "",""            "",""               Lear."",""               "",""                  No, feare it not my deere Ofelia,"",""                  "",""                  Here comes my father, occasion smiles vpon a second leaue."",""               "",""            "",""            Enter Corambis."",""            "",""               Cor."",""               "",""                  Yet here Leartes? aboord, aboord, for shame,"",""                  The winde sits in the shoulde",Bad
